annotation_approver,comment_count,created_at,id,label,text,updated_at,user
,0,2022-01-09T14:20:35.390123Z,12,3,Ashanty kena omicron???? LAGIAN SIHH!!!!! SIAPA SURUH LU KELUAR NEGERIIIIII. MANA ORANG2 BAWAANNYA JUGA PADA POSITIP. KESEL BANGET GUE AMA ARTIS KADANG2 pada kaga mikir,2022-01-09T14:20:35.390123Z,1
,0,2022-01-09T14:20:51.902506Z,13,3,"eh gajadi deh, ada artis yg abis dari turki bawa covid omicron😳",2022-01-09T14:20:51.902506Z,1
,0,2022-01-09T14:21:02.441240Z,14,4,"Dikabarkan Positif Omicron Usai Liburan ke Turki, Ashanty Malah Disalahkan Netizen: Sudah Resikonya, Terima Aja  https://t.co/2OEXvRQ8M9",2022-01-09T14:21:02.441240Z,1
,0,2022-01-09T14:21:15.596339Z,15,4,"Ashanty disebut positif Omicron, Atta Halilintar: Aku demam Aurel sempat sesak napas  https://t.co/jHGvBbMHsl",2022-01-09T14:21:15.596339Z,1
,0,2022-01-09T14:21:22.880538Z,16,4,Telangana stops releasing separate Omicron info in daily bulletins  #Telangana #Omicron   https://t.co/WALRfcLZ6H,2022-01-09T14:21:22.880538Z,1
,0,2022-01-09T14:21:29.986670Z,17,4,"Pulang Dari Turki, Ashanty Positif Covid-19, Bagaimana Kondisinya? #Ashanty #Omicron    https://t.co/DQxkZwDT6g",2022-01-09T14:21:29.986670Z,1
,0,2022-01-09T14:21:33.912231Z,18,4,"Ashanty Kena Covid-19, Variannya Belum Diketahui #Ashanty #Omicron    https://t.co/tNXzHSRuXr",2022-01-09T14:21:33.912231Z,1
,0,2022-01-09T14:21:39.628443Z,19,2,"(thread) Pulang dari Turki, Ashanty Dikabarkan Positif Omicron #Ashanty #Omicron    https://t.co/7b8N0Wmkhd",2022-01-09T14:21:39.628443Z,1
,0,2022-01-09T14:21:45.654583Z,20,4,"Ashanty dinyatakan positif Covid-19 usai liburan dari Turki, terpapar varian Omicron?   https://t.co/v0eCm1oiAn",2022-01-09T14:21:45.654583Z,1
,0,2022-01-09T14:21:52.678194Z,21,3,Ooo artis itu… yg punya komorbid berat ga bisa vaksin tapi tetep jalan2 luar negri. Terus pulang kena omicron. Waw… banyak uang tapi miskin logika,2022-01-09T14:21:52.678194Z,1
,0,2022-01-09T14:21:55.797266Z,22,4,"Dikabarkan Terpapar Omicron, Ashanty Positif Covid-19 Usai Tiga Kali Tes PCR dan Karantina  https://t.co/wIkReyntOL",2022-01-09T14:21:55.797266Z,1
,0,2022-01-09T14:22:12.046022Z,23,3,"@mazzini_gsp Kena atau ngga nya Ashanty, gelombang ke3 omicron bakal tetep kejadian di Indon. Kasihan nih bakalan jadi kambing hitam 😂",2022-01-09T14:22:12.046022Z,1
,0,2022-01-09T14:22:19.304494Z,24,2,keluarga ashanty plg dr turki kena omicron...,2022-01-09T14:22:19.304494Z,1
,0,2022-01-09T14:22:28.424416Z,25,2,"Kementerian kesehatan RI melalui juru bicaranya membenarkan bahwa ada rombongan warga negara Indonesia yang terdeteksi positif Covid-19 varian omicron sepulangnya mereka dari negara Ottoman Turki, yakni pesohor Ashanty dan rombongan keluarga besan mereka.",2022-01-09T14:22:28.424416Z,1
,0,2022-01-09T14:22:30.911977Z,26,4,"Pulang Liburan dari Turki, Ashanty Dinyatakan Positif Covid-19 Varian Omicron  https://t.co/4psIDOjAgx #ashanty #Omicron #Turki",2022-01-09T14:22:30.911977Z,1
,0,2022-01-09T14:22:41.466088Z,27,3,Puasa + omicron 🤗,2022-01-09T14:22:41.466088Z,1
,0,2022-01-09T14:23:02.751948Z,28,2,keluarg atta plg dari turki kena omicron....,2022-01-09T14:23:02.751948Z,1
,0,2022-01-09T14:23:05.520332Z,29,2,Omicron ya Om🤦🏻‍♂️,2022-01-09T14:23:05.520332Z,1
,0,2022-01-09T14:23:59.630023Z,30,3,"Pandemi gini pada ganjen sih, ga bisa nahan diri buat ga plesiran ke luar negeri, ga mikirin kl mereka bawa oleh2 omicron itu yang kena dampaknya sampe amang2 bakso dan gorengan",2022-01-09T14:23:59.630023Z,1
,0,2022-01-09T14:24:13.542098Z,31,2,"aku dah bulet bgt mau kost sem 2, dah acc juga dari ndoro bapak si ortu super strict sejagat raya. tapi kenapa ini omicron ngadi-ngadi😫",2022-01-09T14:24:13.542098Z,1
,0,2022-01-09T14:24:36.052977Z,32,2,"Terkait omicron, bisa ngga sih rang orang jan pergi dulu ke luar negeri :( Sekalinya pulang, kena  (Ya bener itu udah takdir), tp kalo kita ""paham"" lebih baik ngga pergi pergi dulu kan -_-",2022-01-09T14:24:36.052977Z,1
,0,2022-01-09T14:24:43.830792Z,33,1,"Ini laporan covid kemarin, yuk jangan sampai keluarga kita terkena Omicron! O)micron mulai ada di tengah masyrakat, Virus ini berbahaya! Semangat untuk terus sehat!  https://t.co/xrb7WKdtWv",2022-01-09T14:24:43.830792Z,1
,0,2022-01-09T14:24:55.537051Z,34,3,Pengumumam Omicron ✅ Artis-Artis kena✅ PPKM lvl ppsb pmdk spmb 😅 Puasa mulai melonjak ▶️ Mudik dilarang ▶️ Mulai landai Des 2022 Liburan Pengumuman Megatron  (Looping),2022-01-09T14:24:55.537051Z,1
,0,2022-01-09T14:25:00.410400Z,35,3,@fajarnugros Orang yang abis ke luar negeri pulang-pulang bawa omicron.  Nggak kelar-kelar ini nanti pandemi nya,2022-01-09T14:25:00.410400Z,1
,0,2022-01-09T14:25:07.174223Z,36,2,"@StopPlandemit Hahahaa, td gw liat 8 gelaja omicron, tahun 2019 gelaja begitu disebutnya lagi kena pilek 🤣🤣",2022-01-09T14:25:07.174223Z,1
,0,2022-01-09T14:25:09.333647Z,37,3,@absolutia Udah tau negara eropa lagi tinggi omicron. Kok ke sana. Ga niat jadi kurir tapi kan harusnya tau potensi exposure-nya. Lu yg tolol dan goblok. Gitu aja ga bisa nalar.,2022-01-09T14:25:09.333647Z,1
,0,2022-01-09T14:25:26.222057Z,38,3,"Baru kmrn vid2 mereka ""vlog perpisahan mau balik indo"" muncul di home yt Eh hari ini di twt masuk trending rumor kena omicron 🤷🏻‍♀️",2022-01-09T14:25:26.222057Z,1
,0,2022-01-09T14:25:41.040134Z,39,2,"@NdrewsTjan hari ini istri bawa kabar, teman kantornya kena omicron. satu jalan dirumahnya ada bbrp yg kena. temen ini dari awal ga percaya covid, sampe vaksin ga mau. sekarang sy mau liat se""ringan"" apa omicron ini 😄",2022-01-09T14:25:41.040134Z,1
,0,2022-01-09T14:26:07.452362Z,40,3,kirain kenapa ashanty trending taunya pulang2 bawa virus omicron,2022-01-09T14:26:07.452362Z,1
,0,2022-01-09T14:26:44.812575Z,41,1,Menteri Kesehatan (Menkes) Budi Gunadi Sadikin menerbitkan Surat Edaran (SE) Nomor HK.02.01/Menkes/1391/2021 tentang Pencegahan dan Pengendalian Kasus Covid-19 Varian Omicron (B.1.1.529)  @jokowi lawan pandemi  https://t.co/LoV119G5qy,2022-01-09T14:26:44.812575Z,1
,0,2022-01-09T14:26:50.375303Z,42,2,Belum dipastikan apakah terkena varian Omicron atau bukan  https://t.co/T4IUzK2ygY,2022-01-09T14:26:50.375303Z,1
,0,2022-01-09T14:26:58.112677Z,43,1,Ashanty terdeteksi positif covid-19 varian omicron setelah pulang dari berlibur di Turki. Ashanty yang semula menjalani karantina di hotel sebagai syarat pelaku perjalanan luar negeri itu pun kemudian segera dievakuasi ke rumah sakit sesuai ketentuan. 💋  https://t.co/K3w5VOiwM9  https://t.co/XrGzgaJQEY,2022-01-09T14:26:58.112677Z,1
,0,2022-01-09T14:27:38.428794Z,44,3,"@RudyRoedyanto Ga mudah ya sekarang, situasi bisa berubah setiap saat dan sulit diperkirakan. Delta, Omicron belum tuntas muncul varian baru dari Perancis, IHU. 😥",2022-01-09T14:27:38.428794Z,1
,0,2022-01-09T14:27:42.768076Z,45,3,@CNNIndonesia Sultan mah bebas 🤣🤣🤣 siap2 di vaksin lagi kita rakyat jelata...karna Sultan udah bawa pulang penyakit omicron 😂🤣🤣,2022-01-09T14:27:42.768076Z,1
,0,2022-01-09T15:12:32.385821Z,46,4,"Menkes, Budi: Pemerintah Waspadai Kenaikan Omicron Di Dunia  https://t.co/e9rGyitj45  @jokowi @KemenkesRI @BudiGSadikin  https://t.co/IIiZNpPlYP",2022-01-09T15:12:32.385821Z,1
,0,2022-01-09T15:12:41.049563Z,47,2,@Askrlfess gen halilintar berubah namanya jadi gen omicron,2022-01-09T15:12:41.049563Z,1
,0,2022-01-09T15:12:45.635154Z,48,3,Penganut kaum bumi datar be lyke: “Mana ada omicron. Itu cuma hoax menjelang lebaran.” Sama juancoknya sama artis yg liburan ke LN,2022-01-09T15:12:45.635154Z,1
,0,2022-01-09T15:12:57.808099Z,49,2,anjingg jan sampe omicron menyebar luas😢😖  https://t.co/XqfcaaePJd,2022-01-09T15:12:57.808099Z,1
,0,2022-01-09T15:13:06.725555Z,50,4,"Epidemiolog: Kita Tidak Bisa Hindari Omicron, Harus Bersiap Hadapi Banyaknya Kasus    https://t.co/slh62H2VOQ lewat @wartakotalive",2022-01-09T15:13:06.725555Z,1
,0,2022-01-09T15:13:16.775269Z,51,3,@katzen_jammer Even worse. Karena 'ikatan cinta' atau kontes2an tipi jadi tontonan wajib. Otomatis seliweran dah tu gorengan omicron. Mudah-mudahan emak2 dah latihan tahan banting serbuan media mainstream.,2022-01-09T15:13:16.775269Z,1
,0,2022-01-09T15:13:20.221123Z,52,4,@BJP4UP @myogiadityanath @narendramodi Aaj India mein corona/omicron ke 1 lakh se adhik positive cases he.. Thoda un patient ke liye v puja ki jiye sir ji.. 🙏🙏,2022-01-09T15:13:20.221123Z,1
,0,2022-01-09T15:13:25.452581Z,53,3,Maafkan saya yg benci sama orang yg dari luar negri hanya untuk liburan dan bawa omicron,2022-01-09T15:13:25.452581Z,1
,0,2022-01-09T15:13:32.753879Z,54,3,"Wkwkwkwk yg kena smua pada org2 kaya yg jalan2 kesana kemari, aneh bgt liat artis2 gini, dah tau lagi korona + ada omicron, dgn pede nya ttp jalan2",2022-01-09T15:13:32.753879Z,1
,0,2022-01-09T15:13:56.046955Z,55,4,Pernyataan Lengkap Kemenkes Soal Kabar Ashanty Tertular Omicron dari Turki  https://t.co/YSxBrGDfsS,2022-01-09T15:13:56.046955Z,1
,0,2022-01-09T15:13:58.708974Z,56,4,Berikut sederet fakta tentang penyanyi Ashanty yang dikabarkan positif COVID-19 varian Omicron setelah pulang liburan dar Turki bareng keluarga besar. #Omicorn #Ashanty  https://t.co/pef8yE3bSG,2022-01-09T15:13:58.708974Z,1
,0,2022-01-09T15:14:08.870190Z,57,3,"@chilllucu @Ran69style @PartaiSocmed tp ttp aja... itu juga omicron udah lg mewabah di LN, makanya sepulangnya dr sono mereka harus karantina tapi.... karena pejabat jadi karantina sendiri di rumah sendiri gitu khann, hehhee juga....",2022-01-09T15:14:08.870190Z,1
,0,2022-01-09T15:14:10.924392Z,58,3,"Welcome omicron, dahlah mengcapek..",2022-01-09T15:14:10.924392Z,1
,0,2022-01-09T15:14:14.393788Z,59,3,@CNNIndonesia Terima kasih mba Ashanty dan keluarga. Oleh2 kok bawa virus omicron. Liar biasa,2022-01-09T15:14:14.393788Z,1
,0,2022-01-09T15:22:20.579974Z,60,4,"Ashanty Dikabarkan Kena Omicron, Kemenkes Angkat Bicara  https://t.co/zFQE5WEscK",2022-01-09T15:22:20.579974Z,1
,0,2022-01-09T15:22:23.813354Z,61,4,Warning Demokrat Pemerintah Jangan Remehkan Omicron  https://t.co/VsFzVB06F1  https://t.co/XoNqICx19X  #PakJoniOKE  Demokrat Bareng AHY  6a,2022-01-09T15:22:23.813354Z,1
,0,2022-01-09T15:22:29.986407Z,62,4,Ashanty mengumumkan dirinya positif Covid-19 melalui instastory instagram miliknya. Terpapar varian Omicron?  https://t.co/hy19ann8SA,2022-01-09T15:22:29.986407Z,1
,0,2022-01-09T15:22:34.909249Z,63,4,"Ashanty Positif Varian Omicron usai Pelesir dari Turki, Satgas Covid-19 Ungkap Kronologinya  https://t.co/nPfgL45rT3",2022-01-09T15:22:34.909249Z,1
,0,2022-01-09T15:22:42.258764Z,64,3,Kalo tau pulang dari Turki bisa kena omicron apakah mbak Kinan masih kepingin minta pergi ke Cappadocia?,2022-01-09T15:22:42.258764Z,1
,0,2022-01-09T15:22:48.160915Z,65,2,@mazzini_gsp abis ini jadi duta omicron,2022-01-09T15:22:48.160915Z,1
,0,2022-01-09T15:22:53.267128Z,66,3,"Sini dibela-belain gak liburan ke mana-mana, yang artis-artis inpluencer liburan ke LN bawa oleh2 Omicron.. 🤪 Seperti biasa rakyat kayak gw hanya bisa jadi penonton aja kalau nanti kasus melonjak lagi 🤣🤣🙏",2022-01-09T15:22:53.267128Z,1
,0,2022-01-09T15:23:01.755027Z,67,4,Ada soalan dan sebarang kebimbangan jom sertai kami Jumaat 7 Januari 2022 jam 9.30mlm ni. Lets go guys!  #DPPG #PemudaGombak #Podcast  #Youth4Green #newyear2022  #Booster #Omicron,2022-01-09T15:23:01.755027Z,1
,0,2022-01-09T15:23:06.640275Z,68,4,Jom bersama kami Podcast Warong Santai Anak Muda bersama Dr Yusof Abu Shamsi dalam usaha kita menerangkan akan Omicron dan vaksin penggalak (booster shot).  Dr Yusuf merupakan Dr Internal Medicine UKM akan menerang dan berkongsi rasa akan Omicron dan booster shot kelak.,2022-01-09T15:23:06.640275Z,1
,0,2022-01-09T15:23:09.387620Z,69,4,5. Sejauh mana sebenarnya cabaran kita di Malaysia menghadapi ancaman VOC Omicron ni kelak? Selamat kah kita khususnya anak anak kita berusia 0-11 tahun yang masih belom divaksin. Apa perancangan di masa hadapan?,2022-01-09T15:23:09.387620Z,1
,0,2022-01-09T15:23:18.665938Z,70,4,4. Sebanyak peningkatan 64% iaitu 325K kes melibatkan kanak kanak penghujung 23 Disember 2021 hampir peningkatan sekali ganda berbanding seminggu yg lalu melanda negara US. Angka angka ini kebimbangan terhadap kanak kanak merisaukam kita yg mamantau perkembangan VOC Omicron ini.,2022-01-09T15:23:18.665938Z,1
,0,2022-01-09T15:23:20.220103Z,71,4,3. Pertamanya SOP saringan di Malaysia cukup bersediakah hadapi gelombang Omicron? Bagaimana pula kes kes di US terutama beberapa hospital di US melaporkan secara purata 672 sehari kes melibatkan kanak kanak dijangkiti variant Omicron.,2022-01-09T15:23:20.220103Z,1
,0,2022-01-09T15:23:21.057503Z,72,4,"2. Omicron yang ditemui pada November 2021 di Botswana dan Afrika Selatan kemudian menjadi Varian of Concern(VOC) paling cepat merebak di US, Perancis, UK dan negara negara eropah, maka ia menimbulkan lagi kebimbangan kita di Malaysia",2022-01-09T15:23:21.057503Z,1
,0,2022-01-09T15:23:23.406841Z,73,4,OMICRON: APA SETERUSNYA????  1. Bila kita dapat makluman yang didedahkan bahawa ada jemaah umrah yang tiada sejarah penvaksinan tetapi boleh ke Mekah maka ia menimbulkan kegemparan semua.  https://t.co/1ni12vA5np,2022-01-09T15:23:23.406841Z,1
,0,2022-01-09T15:23:25.177367Z,74,4,@DrMuradPTI January may bhi thund ziada he hai or hogi. But insult na feel ho ic liye vacations extend nai karni buchay chahay beemar hon ya omicron phailay. PTI nay ghalta faislo k siwa kuch nai kiya aj tk.,2022-01-09T15:23:25.177367Z,1
,0,2022-01-09T15:23:33.711910Z,75,3,"@FunJunkies Di mana sis? Sedih ya ditunda2 terus, tadinya mau besok juni-juli, gara2 omicron jadi ga tau ni. Sy juga udh lama nggak nengok mertua hiks. Semoga masih ada usia krn udh lumayan banyak umurnya.",2022-01-09T15:23:33.711910Z,1
,0,2022-01-09T15:23:55.961791Z,76,1,"@absolutia Udah kena gue omicron. B aja tuh. 2 harian kelar. Gue kira gimana ternyata begitu kena…ya elah, ginian doang 🤣",2022-01-09T15:23:55.961791Z,1
,0,2022-01-09T15:23:43.167814Z,77,4,Omicron da keher 🤦🏻‍♀️ 🤦🏻‍♀️ 🤦🏻‍♀️   https://t.co/dL73JFbpoV  https://t.co/GsDjPhDChO,2022-01-09T15:23:43.167814Z,1
,0,2022-01-09T15:24:04.655409Z,78,1,"@sebutalawi @absolutia Udah kena gue omicron. B aja tuh. 2 harian kelar. Gue kira gimana ternyata begitu kena…ya elah, ginian doang 🤣",2022-01-09T15:24:04.655409Z,1
,0,2022-01-09T15:24:10.321917Z,79,2,"target vaksinasi tersebut bertujuan untuk mendukung pembelajaran tatap muka (PTM) yang mulai dilaksanakan pada pekan ini dan melindungi anak-anak dari paparan Covid-19, khususnya varian baru Omicron   https://t.co/HivUUtAT5h @jokowi",2022-01-09T15:24:10.321917Z,1
,0,2022-01-09T15:24:14.688949Z,80,3,@anamahmad66 @yanabstar Berapa orang mati gegara omicron di eropa Vs kasus?  Coba otak dipake dong goblooookkk.,2022-01-09T15:24:14.688949Z,1
,0,2022-01-09T15:24:25.612650Z,81,3,"bila beliau memang benar positif omicron dan menularkan Ke Seluruh Indonesia, maka beliau telah sangat sangat jahat.   apa susahnya sih nggak keluar Negeri ? semua udah online sekarang. ALASAN JENUH ? ya silaturahim ke keluarga, atau ke wisata lokal aja.   ojok kakean polah.",2022-01-09T15:24:25.612650Z,1
,0,2022-01-09T15:24:34.057320Z,82,3,"Inilah bund, seleb-seleb ga usah dikasih engagement lagi. Ujungnya kan cuma jadi importir Omicron. Padahal udah dibilang jangan ke LN.",2022-01-09T15:24:34.057320Z,1
,0,2022-01-09T15:24:38.401157Z,83,3,@cocochizu Di isolasi dulu lah Udah cape sama covid 19..sekarang omicron,2022-01-09T15:24:38.401157Z,1
,0,2022-01-09T15:24:50.770822Z,84,4,Ashanty Positif Covid-19 Dugaan Terpapar Varian Omicron Usai Pulang dari Turki  https://t.co/3hhVPPVuib,2022-01-09T15:24:50.770822Z,1
,0,2022-01-09T15:24:52.024967Z,85,4,Anisa Bahar berharap tak ada artis yang di-endorse omicron.  https://t.co/hvvBJfrSxP,2022-01-09T15:24:52.024967Z,1
,0,2022-01-09T15:24:57.954254Z,86,3,"Gw udh kena delta, goblok.  Ngapain nangis gegara omicron yg cuma kek flu doang. Tolooolll.",2022-01-09T15:24:57.954254Z,1
,0,2022-01-09T15:25:04.030660Z,87,4,"Omicron Makin Mewabah, Transmisi Lokal Terbesar, Pemerintah Minta Isolasi RS Diaktifkan Kembali  https://t.co/Iz8DHpHAlw #KasusOmicron #OmicronLokal",2022-01-09T15:25:04.030660Z,1
,0,2022-01-09T15:25:06.085142Z,88,4,"Antisipasi Omicron, Bangkalan Perketat Kepulangan Pekerja Migran | LingkarJatim -  https://t.co/8fMFYcRzjP  https://t.co/ApzfInMsXd",2022-01-09T15:25:06.085142Z,1
,0,2022-01-09T15:25:43.632200Z,89,3,"@CNNIndonesia Ya alloh kemaren Ashanty, sekarang Atta, besok bisa jadi Anang dan lusa Aurel. Keluarga Omicron. Yuk kita dukung Ashanty &amp; Atta untuk keliling Mall &amp; Tempat Wisata sehari penuh.",2022-01-09T15:25:43.632200Z,1
,0,2022-01-09T15:25:48.327674Z,90,3,@absolutia ntar kena omicron nangeees!,2022-01-09T15:25:48.327674Z,1
,0,2022-01-09T15:25:52.767728Z,91,1,Omicron naik semoga tidak akan seperti bulan Juni-Agustus silam. No. Cukup sekali aja kayak gitu 😔,2022-01-09T15:25:52.767728Z,1
,0,2022-01-09T15:25:57.173487Z,92,4,"Anisa Bahar: Kayaknya Omicron mau dibikin naik daun, udah endorse artis soalnya  https://t.co/kPWF65FIUg",2022-01-09T15:25:57.173487Z,1
,0,2022-01-09T15:26:02.730161Z,93,3,@CNNIndonesia Harusnya sadar diri.. Skrg omicron sedang merebak Jgn mentang2 banyak duit bertindak seenaknya,2022-01-09T15:26:02.730161Z,1
,0,2022-01-09T15:26:08.891381Z,94,2,Bunda Ashanty ya kena omicron?,2022-01-09T15:26:08.891381Z,1
,0,2022-01-09T15:26:19.453651Z,95,3,Si artis ini bakal merasa bersalah dan overthinking gak ya bikin omicron turut masuk Indonesia dan (amit2) bisa aja makin menyebar luas? Aku nyusahin orang lain aja overthinking berhari2 😣,2022-01-09T15:26:19.453651Z,1
,0,2022-01-09T15:26:23.420755Z,96,1,"Cegah penyebaran omicron lebih luas lagi di Indonesia, kementerian kesehatan RI meminta warga negara Indonesia yang tidak memiliki kepentingan di luar negeri, untuk tidak melakukan perjalanan ke luar negeri, kecuali untuk keperluan yang sangat penting di negara tersebut.",2022-01-09T15:26:23.421755Z,1
,0,2022-01-09T15:26:37.589735Z,97,3,"@mazzini_gsp Gw pulkam ke jogja kangen ortu aja msh mikir takut bawa virus. Blm lagi ruwetnya di tempat gw kudu minta surat RT RW. Org kaya mah bebas, ke LN pulang2 bawa virus. Suruh karantina kabur,asal sopan bs lolos. Pdhl sblm omicron muncul,kasus cvd menurun loh,ppkm ud gk seketat dulu.",2022-01-09T15:26:37.589735Z,1
,0,2022-01-09T15:26:42.736392Z,98,4,Ashanty positif COVID-19 setelah tes PCR SGTF. Apa itu PCR SGTF dan apakah memang bisa mendeteksi varian omicron?  https://t.co/4F0apLIDCz,2022-01-09T15:26:42.736392Z,1
,0,2022-01-09T15:26:47.676985Z,99,3,Ini udh tau lg musim Omicron masih gak bs nahan hasrat jalan2 ke Eropa.,2022-01-09T15:26:47.676985Z,1
,0,2022-01-09T15:26:52.917425Z,100,2,Kata opung sih omicron udh banyak nyebar kok,2022-01-09T15:26:52.917425Z,1
,0,2022-01-09T15:26:54.584593Z,101,2,Ashanty kena omicron?,2022-01-09T15:26:54.584593Z,1
,0,2022-01-09T15:27:01.273259Z,102,1,"@puanmaharani_ri kemaren semeru, terus omicron muncul, sekarang banjir bandang, hmm lagi banyak"" nya bencana di indonesia, tetep tegar semua, stay safe",2022-01-09T15:27:01.273259Z,1
,0,2022-01-09T15:27:04.058566Z,103,4,"Dikabarkan Covid-19 Varian Baru Omicron, Begini Kata Ashanty   Selengkapnya Klik Tautan Berikut ini. #jakarta #ashanty #positif #covid19    https://t.co/2qDC96hw27",2022-01-09T15:27:04.058566Z,1
,0,2022-01-09T15:27:15.899765Z,104,2,@glowingcheeks1 @txtdrimedia katanya sekalian ke turki buat ngajakin omicron ke indo gitu kak,2022-01-09T15:27:15.899765Z,1
,0,2022-01-09T15:27:21.622798Z,105,3,"Horang2 ber uang bolak-balik luar negeri,pulang2 bawa omicron. Tapi selalu horang kecil yg butuh makan yg disalahkan karena langgar prokes..😪",2022-01-09T15:27:21.622798Z,1
,0,2022-01-09T15:27:25.392802Z,106,3,"Jakarta dah mulai omicron yaa,, yee pantek!!! Klo ga keluar negri emg pantat lu pd kedutan apa gmn sih elahh..  Gw mau kluar kota jd ribettt lg aja.. 😌",2022-01-09T15:27:25.392802Z,1
,0,2022-01-09T15:27:28.301346Z,107,3,"@doomdazzled @tanyakanrl Pdhl kan bisa ke Bali krna itu msih di indo dan harus pcr terus :) Ya seenggaknya kagak bawa virus omicron ke indo. Tapi lebih baik dirumah aja ditahan gausah kemana"" dlu apalagi kasusnya mulai naik lagi",2022-01-09T15:27:28.301346Z,1
,0,2022-01-09T15:27:30.366891Z,108,4,"Ashanty Dirawat Karena Omicron, Satgas Jelaskan Kronologi Terpapar Virus Omicron  https://t.co/NFyvpCyb0Y",2022-01-09T15:27:30.366891Z,1
,0,2022-01-09T15:27:31.525055Z,109,4,Anang Hermansyah Benarkan Ashanty Positif Varian Omicron  https://t.co/Y3MqP7jHm4,2022-01-09T15:27:31.525055Z,1
,0,2022-01-09T15:27:34.929826Z,110,3,@jawafess kebab khas turki❎ omicron khas turki☑️,2022-01-09T15:27:34.929826Z,1
,0,2022-01-09T15:27:40.493884Z,111,3,"konten kan lebih penting, apa itu Omicron",2022-01-09T15:27:40.493884Z,1
,0,2022-01-09T15:27:52.849262Z,112,4,Begini Kronologi Ashanty Positif Omicron Usai Pulang Liburan dari Turki   https://t.co/UgDlIu98dw,2022-01-09T15:27:52.849262Z,1
,0,2022-01-09T15:27:59.578846Z,113,3,@PartaiSocmed Nggak seperti ngartis² yang pada ke Turki dan pulang bawa oleh² omicron itu. Egois.,2022-01-09T15:27:59.578846Z,1
,0,2022-01-09T15:28:04.404313Z,114,1,Kita juga sudah siapkan untuk vaksinasi booster untuk mengantisipasi Omicron. Jadi dipastikan stoknya masih ada  https://t.co/m8kUbj5hvD #TargetVaksinTercapai @mahesatiwi @BiLLRaY2019 @Paltiwest @RD_4WR1212  @ChusnulCh_ @Rizmaya__ @YRadianto @seruanhl  @habibthink @FirzaHusainID,2022-01-09T15:28:04.404313Z,1
,0,2022-01-09T15:28:12.677569Z,115,3,"Sekarang kan lagi beredar virus Omicron, oke sudah vaksin tapi kan gak ada yang tau. Sumpah kesel banget lihat berita nya, berasa dunia milik mereka saja.",2022-01-09T15:28:12.677569Z,1
,0,2022-01-09T15:28:17.547903Z,116,4,"@DianaEllrusd @detikcom Ashanty dipastikan positif tes PCR SGTF, tes yang dipakai untuk melihat kemungkinan Omicron. Dari rombongan Ashanty, disebutkan ada 6 orang yang terpapar.  https://t.co/tifftbadFN",2022-01-09T15:28:17.547903Z,1
